ID,DataRow ID,Labeled Data,Label,Created By,Project Name,Created At,Updated At,Seconds to Label,External ID,Agreement,Benchmark Agreement,Benchmark ID,Benchmark Reference ID,Dataset Name,Reviews,View Label
ck4jj93qsrf9s0983tlpvdagj,ck4jire6zfuai0ao1ckmj7x1q,https://storage.labelbox.com/ck481v3v7504r0804zv26y6kv%2F19756881-b2b2-5c2e-8d93-7c7bb953dac1-img17.jpg?Expires=1578383880591&KeyName=labelbox-assets-key-1&Signature=sTFVmDLwzG5EgGs46wmOvYPSHkI,"{""objects"":[{""featureId"":""ck4jj92v90joe0x9jf3v9rnn1"",""schemaId"":""ck485ayl86pps0804nltwrrya"",""title"":""hvac"",""value"":""hvac"",""color"":""#FF8000"",""instanceURI"":""https://api.labelbox.com/masks/feature/ck4jj92v90joe0x9jf3v9rnn1?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJjazQ4MXYzdnZxdjlpMDg4NnFxYXA0eGV3Iiwib3JnYW5pemF0aW9uSWQiOiJjazQ4MXYzdjc1MDRyMDgwNHp2MjZ5Nmt2IiwiaWF0IjoxNTc3MTc0MjgwLCJleHAiOjE1Nzk3NjYyODB9.seOlEiu629JPxEoVQCot1B8t3d9CXK6rCqtc6SlK2Vg""}],""classifications"":[]}",2muhammadazhar@gmail.com,HVAC,1577171606000,1577171606000,13.121,img17.jpg,,,,,hvac units,[],https://editor.labelbox.com?project=ck481xxdcv0at0782un491ij5&label=ck4jj93qsrf9s0983tlpvdagj
ck4jj9d7r4poz0822nhy8t0ll,ck4jire79fue20ao1b2ercma8,https://storage.labelbox.com/ck481v3v7504r0804zv26y6kv%2F5610b9d4-a8df-0241-0057-0493807fff32-img49.jpg?Expires=1578383880591&KeyName=labelbox-assets-key-1&Signature=UZWLm3Uefo4Wa-GEal6LDeHWKwA,"{""objects"":[{""featureId"":""ck4jj9c7p0bke0y7hfbexo8jw"",""schemaId"":""ck485ayl86pps0804nltwrrya"",""title"":""hvac"",""value"":""hvac"",""color"":""#FF8000"",""instanceURI"":""https://api.labelbox.com/masks/feature/ck4jj9c7p0bke0y7hfbexo8jw?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJjazQ4MXYzdnZxdjlpMDg4NnFxYXA0eGV3Iiwib3JnYW5pemF0aW9uSWQiOiJjazQ4MXYzdjc1MDRyMDgwNHp2MjZ5Nmt2IiwiaWF0IjoxNTc3MTc0MjgwLCJleHAiOjE1Nzk3NjYyODB9.seOlEiu629JPxEoVQCot1B8t3d9CXK6rCqtc6SlK2Vg""}],""classifications"":[]}",2muhammadazhar@gmail.com,HVAC,1577171618000,1577171618000,8.759,img49.jpg,,,,,hvac units,[],https://editor.labelbox.com?project=ck481xxdcv0at0782un491ij5&label=ck4jj9d7r4poz0822nhy8t0ll
ck4jj9ouxwm7j0847frpw36oz,ck4jire70fuau0ao18n23alf1,https://storage.labelbox.com/ck481v3v7504r0804zv26y6kv%2F7e094ba4-7295-360d-03f3-121daef78db0-img20.jpg?Expires=1578383880591&KeyName=labelbox-assets-key-1&Signature=GI9fAWdoeAW0rjbMAqNo6S9l5Ng,"{""objects"":[{""featureId"":""ck4jj9nza0bkx0y7hipcyy0tz"",""schemaId"":""ck485ayl86pps0804nltwrrya"",""title"":""hvac"",""value"":""hvac"",""color"":""#FF8000"",""instanceURI"":""https://api.labelbox.com/masks/feature/ck4jj9nza0bkx0y7hipcyy0tz?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJjazQ4MXYzdnZxdjlpMDg4NnFxYXA0eGV3Iiwib3JnYW5pemF0aW9uSWQiOiJjazQ4MXYzdjc1MDRyMDgwNHp2MjZ5Nmt2IiwiaWF0IjoxNTc3MTc0MjgwLCJleHAiOjE1Nzk3NjYyODB9.seOlEiu629JPxEoVQCot1B8t3d9CXK6rCqtc6SlK2Vg""}],""classifications"":[]}",2muhammadazhar@gmail.com,HVAC,1577171633000,1577171633000,11.125,img20.jpg,,,,,hvac units,[],https://editor.labelbox.com?project=ck481xxdcv0at0782un491ij5&label=ck4jj9ouxwm7j0847frpw36oz
ck4jja00xr7dj0815sli7p84d,ck4jire70fub60ao1dpp92gs4,https://storage.labelbox.com/ck481v3v7504r0804zv26y6kv%2F09ba0273-b94d-e08a-26d0-a7feeaa5fac0-img23.jpg?Expires=1578383880591&KeyName=labelbox-assets-key-1&Signature=eG4Pzi5P2vZnyx68s2YNSxgJ3WI,"{""objects"":[{""featureId"":""ck4jj9yxl03p10zapkh6vvqnw"",""schemaId"":""ck485ayl86pps0804nltwrrya"",""title"":""hvac"",""value"":""hvac"",""color"":""#FF8000"",""instanceURI"":""https://api.labelbox.com/masks/feature/ck4jj9yxl03p10zapkh6vvqnw?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJjazQ4MXYzdnZxdjlpMDg4NnFxYXA0eGV3Iiwib3JnYW5pemF0aW9uSWQiOiJjazQ4MXYzdjc1MDRyMDgwNHp2MjZ5Nmt2IiwiaWF0IjoxNTc3MTc0MjgwLCJleHAiOjE1Nzk3NjYyODB9.seOlEiu629JPxEoVQCot1B8t3d9CXK6rCqtc6SlK2Vg""}],""classifications"":[]}",2muhammadazhar@gmail.com,HVAC,1577171648000,1577171648000,10.637,img23.jpg,,,,,hvac units,[],https://editor.labelbox.com?project=ck481xxdcv0at0782un491ij5&label=ck4jja00xr7dj0815sli7p84d
ck4jjacgdl8ot0870t75t6tp6,ck4jire70fubi0ao17nk566v6,https://storage.labelbox.com/ck481v3v7504r0804zv26y6kv%2F99929021-720c-6765-9d8d-24203cd0154d-img26.jpg?Expires=1578383880591&KeyName=labelbox-assets-key-1&Signature=_zrtl0OkFi-nOkKzZmRaot0BXhg,"{""objects"":[{""featureId"":""ck4jjabp403pr0zap2glbb0vv"",""schemaId"":""ck485ayl86pps0804nltwrrya"",""title"":""hvac"",""value"":""hvac"",""color"":""#FF8000"",""instanceURI"":""https://api.labelbox.com/masks/feature/ck4jjabp403pr0zap2glbb0vv?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJjazQ4MXYzdnZxdjlpMDg4NnFxYXA0eGV3Iiwib3JnYW5pemF0aW9uSWQiOiJjazQ4MXYzdjc1MDRyMDgwNHp2MjZ5Nmt2IiwiaWF0IjoxNTc3MTc0MjgwLCJleHAiOjE1Nzk3NjYyODB9.seOlEiu629JPxEoVQCot1B8t3d9CXK6rCqtc6SlK2Vg""}],""classifications"":[]}",2muhammadazhar@gmail.com,HVAC,1577171664000,1577171664000,12.964,img26.jpg,,,,,hvac units,[],https://editor.labelbox.com?project=ck481xxdcv0at0782un491ij5&label=ck4jjacgdl8ot0870t75t6tp6
ck4jjaoo4lbpj0706w4s7v4s6,ck4jire71fubu0ao1hnclcopq,https://storage.labelbox.com/ck481v3v7504r0804zv26y6kv%2F6d455dcd-cf95-79d2-32e3-e7cbc1632401-img29.jpg?Expires=1578383880592&KeyName=labelbox-assets-key-1&Signature=VgYGPIy9u8az1AEFs3eMlvLR7_M,"{""objects"":[{""featureId"":""ck4jjannt0d3y0z5zxdwpno9j"",""schemaId"":""ck485ayl86pps0804nltwrrya"",""title"":""hvac"",""value"":""hvac"",""color"":""#FF8000"",""instanceURI"":""https://api.labelbox.com/masks/feature/ck4jjannt0d3y0z5zxdwpno9j?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJjazQ4MXYzdnZxdjlpMDg4NnFxYXA0eGV3Iiwib3JnYW5pemF0aW9uSWQiOiJjazQ4MXYzdjc1MDRyMDgwNHp2MjZ5Nmt2IiwiaWF0IjoxNTc3MTc0MjgwLCJleHAiOjE1Nzk3NjYyODB9.seOlEiu629JPxEoVQCot1B8t3d9CXK6rCqtc6SlK2Vg""}],""classifications"":[]}",2muhammadazhar@gmail.com,HVAC,1577171680000,1577171680000,12.236,img29.jpg,,,,,hvac units,[],https://editor.labelbox.com?project=ck481xxdcv0at0782un491ij5&label=ck4jjaoo4lbpj0706w4s7v4s6
ck4jjaybmwmrn0847qnxnmzo7,ck4jire6yfu8m0ao119u42a2n,https://storage.labelbox.com/ck481v3v7504r0804zv26y6kv%2F01f230ce-a739-775e-f842-e0e61f87e072-img0.jpg?Expires=1578383880592&KeyName=labelbox-assets-key-1&Signature=QPFNUCD2jIH2cgMs1LRA87u28Tc,"{""objects"":[{""featureId"":""ck4jjaxe10d4a0z5zo0utp7d4"",""schemaId"":""ck485ayl86pps0804nltwrrya"",""title"":""hvac"",""value"":""hvac"",""color"":""#FF8000"",""instanceURI"":""https://api.labelbox.com/masks/feature/ck4jjaxe10d4a0z5zo0utp7d4?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJjazQ4MXYzdnZxdjlpMDg4NnFxYXA0eGV3Iiwib3JnYW5pemF0aW9uSWQiOiJjazQ4MXYzdjc1MDRyMDgwNHp2MjZ5Nmt2IiwiaWF0IjoxNTc3MTc0MjgwLCJleHAiOjE1Nzk3NjYyODB9.seOlEiu629JPxEoVQCot1B8t3d9CXK6rCqtc6SlK2Vg""}],""classifications"":[]}",2muhammadazhar@gmail.com,HVAC,1577171692000,1577171692000,9.144,img0.jpg,,,,,hvac units,[],https://editor.labelbox.com?project=ck481xxdcv0at0782un491ij5&label=ck4jjaybmwmrn0847qnxnmzo7
ck4jjb8kpl91t0870n9lcni3v,ck4jire71fuc60ao1a4ztcv7c,https://storage.labelbox.com/ck481v3v7504r0804zv26y6kv%2Fdee233cc-27bc-3e3c-ca9a-42a13f2595e3-img32.jpg?Expires=1578383880592&KeyName=labelbox-assets-key-1&Signature=ef2EhhrhLtTPj-7SS4hRmQQV_xQ,"{""objects"":[{""featureId"":""ck4jjb7ob0jqg0x9jdepy6skp"",""schemaId"":""ck485ayl86pps0804nltwrrya"",""title"":""hvac"",""value"":""hvac"",""color"":""#FF8000"",""instanceURI"":""https://api.labelbox.com/masks/feature/ck4jjb7ob0jqg0x9jdepy6skp?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJjazQ4MXYzdnZxdjlpMDg4NnFxYXA0eGV3Iiwib3JnYW5pemF0aW9uSWQiOiJjazQ4MXYzdjc1MDRyMDgwNHp2MjZ5Nmt2IiwiaWF0IjoxNTc3MTc0MjgwLCJleHAiOjE1Nzk3NjYyODB9.seOlEiu629JPxEoVQCot1B8t3d9CXK6rCqtc6SlK2Vg""}],""classifications"":[]}",2muhammadazhar@gmail.com,HVAC,1577171706000,1577171706000,9.927,img32.jpg,,,,,hvac units,[],https://editor.labelbox.com?project=ck481xxdcv0at0782un491ij5&label=ck4jjb8kpl91t0870n9lcni3v
ck4jjbkwlkmld0921b6p25iyh,ck4jire6yfu8y0ao1ckss2kqx,https://storage.labelbox.com/ck481v3v7504r0804zv26y6kv%2F51b150cc-8a2a-a247-5ad5-bd9c60c6ab68-img3.jpg?Expires=1578383880592&KeyName=labelbox-assets-key-1&Signature=2fB9gzw72nOflmoJFdYy2gKViWQ,"{""objects"":[{""featureId"":""ck4jjbjy90jqw0x9jmktttpsp"",""schemaId"":""ck485ayl86pps0804nltwrrya"",""title"":""hvac"",""value"":""hvac"",""color"":""#FF8000"",""instanceURI"":""https://api.labelbox.com/masks/feature/ck4jjbjy90jqw0x9jmktttpsp?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJjazQ4MXYzdnZxdjlpMDg4NnFxYXA0eGV3Iiwib3JnYW5pemF0aW9uSWQiOiJjazQ4MXYzdjc1MDRyMDgwNHp2MjZ5Nmt2IiwiaWF0IjoxNTc3MTc0MjgwLCJleHAiOjE1Nzk3NjYyODB9.seOlEiu629JPxEoVQCot1B8t3d9CXK6rCqtc6SlK2Vg""}],""classifications"":[]}",2muhammadazhar@gmail.com,HVAC,1577171722000,1577171722000,12.113,img3.jpg,,,,,hvac units,[],https://editor.labelbox.com?project=ck481xxdcv0at0782un491ij5&label=ck4jjbkwlkmld0921b6p25iyh
ck4jjbxk344ud0770xb5jkrxu,ck4jire71fuci0ao14a5ef3ih,https://storage.labelbox.com/ck481v3v7504r0804zv26y6kv%2Ffb6de07b-e2d2-20b2-ed57-ece7e149b058-img35.jpg?Expires=1578383880592&KeyName=labelbox-assets-key-1&Signature=-_xxo1OdyYnIX8WdYDZFPvAfj5Y,"{""objects"":[{""featureId"":""ck4jjbws20bnf0y7h7dndkvtl"",""schemaId"":""ck485ayl86pps0804nltwrrya"",""title"":""hvac"",""value"":""hvac"",""color"":""#FF8000"",""instanceURI"":""https://api.labelbox.com/masks/feature/ck4jjbws20bnf0y7h7dndkvtl?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJjazQ4MXYzdnZxdjlpMDg4NnFxYXA0eGV3Iiwib3JnYW5pemF0aW9uSWQiOiJjazQ4MXYzdjc1MDRyMDgwNHp2MjZ5Nmt2IiwiaWF0IjoxNTc3MTc0MjgwLCJleHAiOjE1Nzk3NjYyODB9.seOlEiu629JPxEoVQCot1B8t3d9CXK6rCqtc6SlK2Vg""}],""classifications"":[]}",2muhammadazhar@gmail.com,HVAC,1577171738000,1577171738000,12.977,img35.jpg,,,,,hvac units,[],https://editor.labelbox.com?project=ck481xxdcv0at0782un491ij5&label=ck4jjbxk344ud0770xb5jkrxu
ck4jjc79ql9gb0870hctb00r1,ck4jire6yfu9a0ao1dw9p4j1i,https://storage.labelbox.com/ck481v3v7504r0804zv26y6kv%2Fca7b0f77-8005-37b0-e7ce-2a52b54badd8-img6.jpg?Expires=1578383880592&KeyName=labelbox-assets-key-1&Signature=ffZLI-fn6L0Nw6AoZVrxI_iyjjE,"{""objects"":[{""featureId"":""ck4jjc6hi03rn0zapm0jtcbpn"",""schemaId"":""ck485ayl86pps0804nltwrrya"",""title"":""hvac"",""value"":""hvac"",""color"":""#FF8000"",""instanceURI"":""https://api.labelbox.com/masks/feature/ck4jjc6hi03rn0zapm0jtcbpn?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJjazQ4MXYzdnZxdjlpMDg4NnFxYXA0eGV3Iiwib3JnYW5pemF0aW9uSWQiOiJjazQ4MXYzdjc1MDRyMDgwNHp2MjZ5Nmt2IiwiaWF0IjoxNTc3MTc0MjgwLCJleHAiOjE1Nzk3NjYyODB9.seOlEiu629JPxEoVQCot1B8t3d9CXK6rCqtc6SlK2Vg""}],""classifications"":[]}",2muhammadazhar@gmail.com,HVAC,1577171751000,1577171751000,9.008,img6.jpg,,,,,hvac units,[],https://editor.labelbox.com?project=ck481xxdcv0at0782un491ij5&label=ck4jjc79ql9gb0870hctb00r1
ck4jjcj1qlchr0706wdx3ftpp,ck4jire77fucu0ao17rnl2z0l,https://storage.labelbox.com/ck481v3v7504r0804zv26y6kv%2Fdb66cc66-6197-e502-2c2e-c0a5f24fe6a0-img38.jpg?Expires=1578383880592&KeyName=labelbox-assets-key-1&Signature=Q-7rI4fcGxL4AAMWCFWqefQOBus,"{""objects"":[{""featureId"":""ck4jjci5u0bo50y7hfx0zybca"",""schemaId"":""ck485ayl86pps0804nltwrrya"",""title"":""hvac"",""value"":""hvac"",""color"":""#FF8000"",""instanceURI"":""https://api.labelbox.com/masks/feature/ck4jjci5u0bo50y7hfx0zybca?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJjazQ4MXYzdnZxdjlpMDg4NnFxYXA0eGV3Iiwib3JnYW5pemF0aW9uSWQiOiJjazQ4MXYzdjc1MDRyMDgwNHp2MjZ5Nmt2IiwiaWF0IjoxNTc3MTc0MjgwLCJleHAiOjE1Nzk3NjYyODB9.seOlEiu629JPxEoVQCot1B8t3d9CXK6rCqtc6SlK2Vg""}],""classifications"":[]}",2muhammadazhar@gmail.com,HVAC,1577171766000,1577171766000,12.106,img38.jpg,,,,,hvac units,[],https://editor.labelbox.com?project=ck481xxdcv0at0782un491ij5&label=ck4jjcj1qlchr0706wdx3ftpp
ck4jjd2mxlcqv0706aklr8a24,ck4jire6yfu9m0ao17vq91eo6,https://storage.labelbox.com/ck481v3v7504r0804zv26y6kv%2Fcd17a7da-d0b1-f2f3-b328-0fca62b01b4a-img9.jpg?Expires=1578383880592&KeyName=labelbox-assets-key-1&Signature=10fJzz5AMVW02JHPTF40n2ZeJ4M,"{""objects"":[{""featureId"":""ck4jjcsad0jsf0x9jdw9cgtt6"",""schemaId"":""ck485ayl86pps0804nltwrrya"",""title"":""hvac"",""value"":""hvac"",""color"":""#FF8000"",""instanceURI"":""https://api.labelbox.com/masks/feature/ck4jjcsad0jsf0x9jdw9cgtt6?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJjazQ4MXYzdnZxdjlpMDg4NnFxYXA0eGV3Iiwib3JnYW5pemF0aW9uSWQiOiJjazQ4MXYzdjc1MDRyMDgwNHp2MjZ5Nmt2IiwiaWF0IjoxNTc3MTc0MjgwLCJleHAiOjE1Nzk3NjYyODB9.seOlEiu629JPxEoVQCot1B8t3d9CXK6rCqtc6SlK2Vg""}],""classifications"":[]}",2muhammadazhar@gmail.com,HVAC,1577171791000,1577171791000,19.158,img9.jpg,,,,,hvac units,[],https://editor.labelbox.com?project=ck481xxdcv0at0782un491ij5&label=ck4jjd2mxlcqv0706aklr8a24
ck4jjdczj45zi0770xkc5mphv,ck4jire78fud60ao17e5obj0w,https://storage.labelbox.com/ck481v3v7504r0804zv26y6kv%2F71b10304-02cd-b6b2-73a8-556d5fc9957d-img41.jpg?Expires=1578383880592&KeyName=labelbox-assets-key-1&Signature=V3UibAC1AbrjFiBzam9nZRR08zA,"{""objects"":[{""featureId"":""ck4jjdbrt03t20zapr5cj62j3"",""schemaId"":""ck485ayl86pps0804nltwrrya"",""title"":""hvac"",""value"":""hvac"",""color"":""#FF8000"",""instanceURI"":""https://api.labelbox.com/masks/feature/ck4jjdbrt03t20zapr5cj62j3?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJjazQ4MXYzdnZxdjlpMDg4NnFxYXA0eGV3Iiwib3JnYW5pemF0aW9uSWQiOiJjazQ4MXYzdjc1MDRyMDgwNHp2MjZ5Nmt2IiwiaWF0IjoxNTc3MTc0MjgwLCJleHAiOjE1Nzk3NjYyODB9.seOlEiu629JPxEoVQCot1B8t3d9CXK6rCqtc6SlK2Vg""}],""classifications"":[]}",2muhammadazhar@gmail.com,HVAC,1577171805000,1577171805000,9.537,img41.jpg,,,,,hvac units,[],https://editor.labelbox.com?project=ck481xxdcv0at0782un491ij5&label=ck4jjdczj45zi0770xkc5mphv
ck4jjdmkor8xe0815ixp6eqp0,ck4jire6zfu9y0ao13ggrcdgw,https://storage.labelbox.com/ck481v3v7504r0804zv26y6kv%2F45d11300-c6a7-58f3-0df9-2c5fbe37779c-img12.jpg?Expires=1578383880592&KeyName=labelbox-assets-key-1&Signature=qnP__PwrLAmJ7KR5eVASfrNNtOo,"{""objects"":[{""featureId"":""ck4jjdlm30juy0x9j1ap589qk"",""schemaId"":""ck485ayl86pps0804nltwrrya"",""title"":""hvac"",""value"":""hvac"",""color"":""#FF8000"",""instanceURI"":""https://api.labelbox.com/masks/feature/ck4jjdlm30juy0x9j1ap589qk?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJjazQ4MXYzdnZxdjlpMDg4NnFxYXA0eGV3Iiwib3JnYW5pemF0aW9uSWQiOiJjazQ4MXYzdjc1MDRyMDgwNHp2MjZ5Nmt2IiwiaWF0IjoxNTc3MTc0MjgwLCJleHAiOjE1Nzk3NjYyODB9.seOlEiu629JPxEoVQCot1B8t3d9CXK6rCqtc6SlK2Vg""}],""classifications"":[]}",2muhammadazhar@gmail.com,HVAC,1577171817000,1577171817000,8.7,img12.jpg,,,,,hvac units,[],https://editor.labelbox.com?project=ck481xxdcv0at0782un491ij5&label=ck4jjdmkor8xe0815ixp6eqp0
ck4jje09o4rqq0822ivcr8dtz,ck4jire78fudi0ao1fukz8ib6,https://storage.labelbox.com/ck481v3v7504r0804zv26y6kv%2F592e5c00-2e78-c407-1bfd-2befc1941d9f-img44.jpg?Expires=1578383880592&KeyName=labelbox-assets-key-1&Signature=fgSZhMm3VonAnUmYABNskPgSjqU,"{""objects"":[{""featureId"":""ck4jjdz990bq20y7hdi170ipd"",""schemaId"":""ck485ayl86pps0804nltwrrya"",""title"":""hvac"",""value"":""hvac"",""color"":""#FF8000"",""instanceURI"":""https://api.labelbox.com/masks/feature/ck4jjdz990bq20y7hdi170ipd?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJjazQ4MXYzdnZxdjlpMDg4NnFxYXA0eGV3Iiwib3JnYW5pemF0aW9uSWQiOiJjazQ4MXYzdjc1MDRyMDgwNHp2MjZ5Nmt2IiwiaWF0IjoxNTc3MTc0MjgwLCJleHAiOjE1Nzk3NjYyODB9.seOlEiu629JPxEoVQCot1B8t3d9CXK6rCqtc6SlK2Vg""}],""classifications"":[]}",2muhammadazhar@gmail.com,HVAC,1577171835000,1577171835000,14.108,img44.jpg,,,,,hvac units,[],https://editor.labelbox.com?project=ck481xxdcv0at0782un491ij5&label=ck4jje09o4rqq0822ivcr8dtz
ck4jje9mnwo990847zfqxrrpv,ck4jire6zfuaa0ao1a48fex2h,https://storage.labelbox.com/ck481v3v7504r0804zv26y6kv%2F7ca16ddb-1566-1ed7-6e9b-b55cc278d148-img15.jpg?Expires=1578383880592&KeyName=labelbox-assets-key-1&Signature=tk2SSabOAxW1rQtjUVKTXErAyKk,"{""objects"":[{""featureId"":""ck4jje8uy03ty0zapx0r9jdhj"",""schemaId"":""ck485ayl86pps0804nltwrrya"",""title"":""hvac"",""value"":""hvac"",""color"":""#FF8000"",""instanceURI"":""https://api.labelbox.com/masks/feature/ck4jje8uy03ty0zapx0r9jdhj?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJjazQ4MXYzdnZxdjlpMDg4NnFxYXA0eGV3Iiwib3JnYW5pemF0aW9uSWQiOiJjazQ4MXYzdjc1MDRyMDgwNHp2MjZ5Nmt2IiwiaWF0IjoxNTc3MTc0MjgwLCJleHAiOjE1Nzk3NjYyODB9.seOlEiu629JPxEoVQCot1B8t3d9CXK6rCqtc6SlK2Vg""}],""classifications"":[]}",2muhammadazhar@gmail.com,HVAC,1577171847000,1577171847000,8.515,img15.jpg,,,,,hvac units,[],https://editor.labelbox.com?project=ck481xxdcv0at0782un491ij5&label=ck4jje9mnwo990847zfqxrrpv
ck4jjej4oldfy0706iuzng5vr,ck4jire78fudu0ao19fp4bx5k,https://storage.labelbox.com/ck481v3v7504r0804zv26y6kv%2F213eadac-d6df-9ff6-f78c-5cd6796f6634-img47.jpg?Expires=1578383880592&KeyName=labelbox-assets-key-1&Signature=XOGJCGz7H2n2KrJH1ocfaGyDJAA,"{""objects"":[{""featureId"":""ck4jjeicu03u80zapymxomxuf"",""schemaId"":""ck485ayl86pps0804nltwrrya"",""title"":""hvac"",""value"":""hvac"",""color"":""#FF8000"",""instanceURI"":""https://api.labelbox.com/masks/feature/ck4jjeicu03u80zapymxomxuf?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJjazQ4MXYzdnZxdjlpMDg4NnFxYXA0eGV3Iiwib3JnYW5pemF0aW9uSWQiOiJjazQ4MXYzdjc1MDRyMDgwNHp2MjZ5Nmt2IiwiaWF0IjoxNTc3MTc0MjgwLCJleHAiOjE1Nzk3NjYyODB9.seOlEiu629JPxEoVQCot1B8t3d9CXK6rCqtc6SlK2Vg""}],""classifications"":[]}",2muhammadazhar@gmail.com,HVAC,1577171859000,1577171859000,9.272,img47.jpg,,,,,hvac units,[],https://editor.labelbox.com?project=ck481xxdcv0at0782un491ij5&label=ck4jjej4oldfy0706iuzng5vr
ck4jjf5pildqj070669drmxk8,ck4jitijhfuhq0ao1aq3d7yd7,https://storage.labelbox.com/ck481v3v7504r0804zv26y6kv%2F5871cb68-17a0-ae6c-d18d-003529e39e7e-img31.jpg?Expires=1578383880592&KeyName=labelbox-assets-key-1&Signature=pBWj0_e8zcAdVuo--H6WPSCqiHw,"{""objects"":[{""featureId"":""ck4jjf4p203v40zapgi1u7vre"",""schemaId"":""ck485ayl86pps0804nltwrrya"",""title"":""hvac"",""value"":""hvac"",""color"":""#FF8000"",""instanceURI"":""https://api.labelbox.com/masks/feature/ck4jjf4p203v40zapgi1u7vre?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJjazQ4MXYzdnZxdjlpMDg4NnFxYXA0eGV3Iiwib3JnYW5pemF0aW9uSWQiOiJjazQ4MXYzdjc1MDRyMDgwNHp2MjZ5Nmt2IiwiaWF0IjoxNTc3MTc0MjgwLCJleHAiOjE1Nzk3NjYyODB9.seOlEiu629JPxEoVQCot1B8t3d9CXK6rCqtc6SlK2Vg""}],""classifications"":[]}",2muhammadazhar@gmail.com,HVAC,1577171889000,1577171889000,12.306,img31.jpg,,,,,hvac units,[],https://editor.labelbox.com?project=ck481xxdcv0at0782un491ij5&label=ck4jjf5pildqj070669drmxk8
ck4jjhtqj4th50822molvpixf,ck4jitijbfuei0ao18nyzgj9u,https://storage.labelbox.com/ck481v3v7504r0804zv26y6kv%2Faf6b7a28-a3be-36ac-e917-a6dfdc7e5791-img2.jpg?Expires=1578383880592&KeyName=labelbox-assets-key-1&Signature=asg8wBcWbMqR9S2S7Eo0v9hKS88,"{""objects"":[{""featureId"":""ck4jjht390deb0z5znge5oemm"",""schemaId"":""ck485ayl86pps0804nltwrrya"",""title"":""hvac"",""value"":""hvac"",""color"":""#FF8000"",""instanceURI"":""https://api.labelbox.com/masks/feature/ck4jjht390deb0z5znge5oemm?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJjazQ4MXYzdnZxdjlpMDg4NnFxYXA0eGV3Iiwib3JnYW5pemF0aW9uSWQiOiJjazQ4MXYzdjc1MDRyMDgwNHp2MjZ5Nmt2IiwiaWF0IjoxNTc3MTc0MjgwLCJleHAiOjE1Nzk3NjYyODB9.seOlEiu629JPxEoVQCot1B8t3d9CXK6rCqtc6SlK2Vg""}],""classifications"":[]}",2muhammadazhar@gmail.com,HVAC,1577172013000,1577172013000,9.812,img2.jpg,,,,,hvac units,[],https://editor.labelbox.com?project=ck481xxdcv0at0782un491ij5&label=ck4jjhtqj4th50822molvpixf
